block_size,cache_index_and_filter_blocks,compaction_readahead_size,compression_type,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,max_background_compactions,max_background_flushes,max_bytes_for_level_multiplier,max_write_buffer_number,min_write_buffer_number_to_merge,write_buffer_size,cost,time,status,seed
256,False,400000,snappy,1,32,1,32,6,11,64,4,1073741824,-262479,0.1,SUCCESS,1
8192,False,0,zstd,1,16,8,-1,4,8,8,32,1073741824,-150676,0.1,SUCCESS,1
2048,False,400000,lz4,2,20,256,32,5,12,128,1,268435456,-203808,0.1,SUCCESS,1
1024,False,320000,snappy,1,4,2,-1,2,15,1,32,1073741824,-263621,0.1,SUCCESS,1
4096,False,40000,zstd,2,0,2,16,10,13,2,32,1073741824,-181891,0.1,SUCCESS,1
32768,True,200000,zstd,256,4,512,1,10,13,8,32,131072,-6794,0.1,SUCCESS,1
2048,False,400000,snappy,1,1024,1,128,2,15,128,16,1073741824,-252365,0.1,SUCCESS,1
1,False,160000,zstd,1,0,1,1,0,15,8,1,1073741824,-238295,0.1,SUCCESS,1
4,False,0,snappy,1,4,512,64,-1,9,8,32,1073741824,-254377,0.1,SUCCESS,1
512,False,200000,lz4,1,512,1,16,5,12,8,1,1073741824,-265108,0.1,SUCCESS,1
1024,False,80000,snappy,1,256,128,256,4,13,16,2,1073741824,-265131,0.1,SUCCESS,1
16,False,120000,zstd,16,8,1,128,8,12,16,2,256,-4802,0.1,SUCCESS,1
4096,False,40000,snappy,1,0,8,16,10,13,1,8,1073741824,-254336,0.1,SUCCESS,1
2048,False,40000,lz4,1,1,512,2,10,5,16,16,1073741824,-246709,0.1,SUCCESS,1
4096,True,320000,lz4,16,512,512,1,8,5,1,2,536870912,-10351,0.1,SUCCESS,1
1024,False,40000,snappy,1,4,256,1,2,6,1,16,1073741824,-261602,0.1,SUCCESS,1
16,False,320000,snappy,2,4,256,128,10,6,4,1,1073741824,-256575,0.1,SUCCESS,1
4096,False,320000,snappy,1,256,256,16,-1,13,128,1,1073741824,-247151,0.1,SUCCESS,1
1,False,0,snappy,2,32,1024,128,10,5,1,2,1073741824,-256535,0.1,SUCCESS,1
256,False,240000,zstd,1,1024,1024,2,2,13,8,2,1073741824,-239888,0.1,SUCCESS,1
1024,False,0,lz4,1,32,1,16,5,5,4,1,1073741824,-262323,0.1,SUCCESS,1
256,False,40000,zstd,1,8,64,2,9,15,4,1,268435456,-193855,0.1,SUCCESS,1
4096,False,80000,snappy,1,1024,2,-1,10,5,4,16,1073741824,-251239,0.1,SUCCESS,1
8,False,0,snappy,128,20,4,128,2,7,32,4,134217728,-111658,0.1,SUCCESS,1
512,False,240000,lz4,2,16,1,256,3,6,16,1,1073741824,-260304,0.1,SUCCESS,1
32,False,320000,snappy,1,20,32,2,3,15,16,4,1073741824,-259412,0.1,SUCCESS,1
8192,False,40000,snappy,1,4,128,2,-1,15,32,8,1073741824,-227208,0.1,SUCCESS,1
256,False,240000,lz4,2,256,1,2,10,14,1,2,1073741824,-265309,0.1,SUCCESS,1
131072,False,240000,zstd,2,4,8,-1,-1,14,1,2,268435456,-29270,0.1,SUCCESS,1
1,False,80000,lz4,1,16,4,2,9,15,1,4,1073741824,-250277,0.1,SUCCESS,1
512,False,240000,snappy,1,32,2,-1,-1,15,16,16,1073741824,-263743,0.1,SUCCESS,1
524288,False,120000,snappy,1,2,4,-1,6,5,128,32,134217728,-26374,0.1,SUCCESS,1
1024,False,200000,zstd,1,4,512,256,-1,8,8,32,1073741824,-212670,0.1,SUCCESS,1
1024,False,240000,lz4,1,1,16,64,1,14,8,1,268435456,-240529,0.1,SUCCESS,1
32,False,200000,snappy,32,512,32,64,8,5,128,1,32768,-19478,0.1,SUCCESS,1
4096,False,0,snappy,2,4,1024,64,1,7,8,8,268435456,-198808,0.1,SUCCESS,1
8192,False,360000,lz4,2,2,16,1,4,13,4,2,268435456,-184955,0.1,SUCCESS,1
64,False,80000,snappy,1,1,2,8,10,13,1,2,1073741824,-264379,0.1,SUCCESS,1
8,False,160000,zstd,2,32,32,-1,-1,5,8,1,1073741824,-223517,0.1,SUCCESS,1
512,False,80000,lz4,2,0,32,-1,4,14,8,1,268435456,-215348,0.1,SUCCESS,1
4096,False,160000,snappy,1,20,512,32,1,10,1,4,1073741824,-239598,0.1,SUCCESS,1
512,False,360000,snappy,1,1024,1,32,2,15,128,32,1073741824,-265075,0.1,SUCCESS,1
32768,False,320000,snappy,1,1,2,128,-1,11,16,2,1073741824,-162177,0.1,SUCCESS,1
64,False,240000,lz4,1,1,4,8,2,15,1,1,268435456,-208676,0.1,SUCCESS,1
512,False,160000,zstd,1,1,2,16,10,15,1,32,1073741824,-246500,0.1,SUCCESS,1
512,False,160000,zstd,1,128,1,1,-1,15,2,2,1073741824,-238039,0.1,SUCCESS,1
1024,False,400000,lz4,2,16,1024,16,4,12,1,1,1073741824,-265902,0.1,SUCCESS,1
262144,True,200000,zstd,32,8,4,16,7,7,8,1,32768,-7386,0.1,SUCCESS,1
256,False,120000,zstd,2,0,512,-1,2,13,4,1,1073741824,-234313,0.1,SUCCESS,1
64,True,240000,snappy,128,4,32,16,1,10,1,4,4096,-589,0.1,SUCCESS,1
8192,False,200000,snappy,2,512,1,128,3,12,2,32,1073741824,-227256,0.1,SUCCESS,1
1,False,160000,lz4,1,0,8,64,0,15,8,1,268435456,-209936,0.1,SUCCESS,1
256,False,120000,zstd,2,0,4,32,-1,5,16,16,268435456,-199723,0.1,SUCCESS,1
512,False,240000,lz4,2,16,1,-1,10,12,8,16,536870912,-240979,0.1,SUCCESS,1
1024,False,240000,snappy,1,1,4,-1,2,15,8,2,268435456,-229026,0.1,SUCCESS,1
512,False,280000,snappy,1,1,2,16,5,11,64,8,1073741824,-274048,0.1,SUCCESS,1
256,False,160000,zstd,1,1,2,-1,2,15,1,32,1073741824,-254267,0.1,SUCCESS,1
512,False,400000,snappy,2,256,128,256,1,14,8,1,536870912,-234989,0.1,SUCCESS,1
8192,False,240000,zstd,2,0,4,32,5,10,1,8,536870912,-142217,0.1,SUCCESS,1
4,False,240000,zstd,2,32,32,2,-1,14,64,8,1073741824,-220879,0.1,SUCCESS,1
131072,False,320000,snappy,2,16,64,16,2,12,128,2,1073741824,-74347,0.1,SUCCESS,1
512,False,240000,zstd,2,256,4,1,-1,15,16,32,268435456,-198415,0.1,SUCCESS,1
1024,False,400000,snappy,2,20,256,32,5,12,128,1,1073741824,-260467,0.1,SUCCESS,1
8192,False,200000,snappy,1,512,16,4,1,11,1,32,1073741824,-224645,0.1,SUCCESS,1
512,False,280000,snappy,1,1,2,64,5,11,64,8,1073741824,-266536,0.1,SUCCESS,1
8192,False,280000,snappy,2,1,512,64,1,15,128,1,1073741824,-223796,0.1,SUCCESS,1
8192,False,400000,lz4,1,64,8,16,2,14,4,1,1073741824,-224125,0.1,SUCCESS,1
1024,False,400000,snappy,2,1,4,256,9,11,128,1,1073741824,-266123,0.1,SUCCESS,1
256,False,0,zstd,1,1,256,32,0,15,2,8,1073741824,-236982,0.1,SUCCESS,1
16384,False,360000,snappy,2,2,32,-1,5,8,64,16,536870912,-186006,0.1,SUCCESS,1
512,False,160000,zstd,1,1,4,-1,2,15,1,2,1073741824,-231794,0.1,SUCCESS,1
32,False,160000,snappy,1,1,2,16,2,14,1,8,1073741824,-263102,0.1,SUCCESS,1
1024,False,280000,lz4,2,16,36,16,0,7,16,1,1073741824,-262456,0.1,SUCCESS,1
512,False,80000,snappy,1,0,2,16,10,14,1,32,1073741824,-267959,0.1,SUCCESS,1
32,False,280000,snappy,2,64,128,256,-1,11,16,16,1073741824,-257288,0.1,SUCCESS,1
512,False,280000,lz4,2,20,16,1,5,13,1,2,536870912,-238299,0.1,SUCCESS,1
256,False,240000,snappy,1,1,1,-1,-1,12,64,4,1073741824,-266483,0.1,SUCCESS,1
256,False,200000,snappy,2,16,1,2,-1,12,1,16,1073741824,-265901,0.1,SUCCESS,1
4,False,0,zstd,1,0,256,32,2,5,1,16,1073741824,-225971,0.1,SUCCESS,1
8192,False,200000,lz4,2,512,4,16,-1,7,16,16,1073741824,-229079,0.1,SUCCESS,1
512,False,80000,zstd,1,0,2,4,10,14,1,2,1073741824,-246734,0.1,SUCCESS,1
1024,False,160000,zstd,1,2,2,-1,0,12,1,2,536870912,-199438,0.1,SUCCESS,1
4096,False,0,snappy,1,64,1,16,1,5,16,8,1073741824,-240390,0.1,SUCCESS,1
256,False,320000,zstd,1,0,36,16,-1,15,2,32,1073741824,-238196,0.1,SUCCESS,1
4096,False,280000,snappy,1,0,2,128,5,11,8,8,1073741824,-256518,0.1,SUCCESS,1
16384,False,160000,snappy,2,32,36,4,10,5,2,2,268435456,-153041,0.1,SUCCESS,1
512,False,160000,zstd,16,0,2,4,10,13,4,32,1073741824,-124627,0.1,SUCCESS,1
1024,False,40000,lz4,1,4,128,128,-1,12,1,8,1073741824,-255037,0.1,SUCCESS,1
524288,True,400000,zstd,16,0,256,2,1,6,16,4,512,-2273,0.1,SUCCESS,1
32,False,360000,snappy,1,1,2,-1,10,13,32,8,1073741824,-266031,0.1,SUCCESS,1
1024,False,240000,lz4,1,2,4,-1,2,15,2,16,268435456,-241186,0.1,SUCCESS,1
32,False,80000,snappy,1,32,128,4,-1,11,1,2,536870912,-234769,0.1,SUCCESS,1
512,False,320000,snappy,1,1,2,16,10,13,4,8,1073741824,-266843,0.1,SUCCESS,1
512,False,240000,snappy,2,1,2,16,6,15,128,8,1073741824,-270896,0.1,SUCCESS,1
8,False,160000,snappy,1,16,32,-1,2,14,32,2,1073741824,-258046,0.1,SUCCESS,1
256,False,200000,snappy,2,16,256,32,4,15,128,1,1073741824,-261691,0.1,SUCCESS,1
2048,False,120000,lz4,1,0,2,16,10,13,4,32,1073741824,-260162,0.1,SUCCESS,1
1024,False,240000,snappy,1,1,4,-1,2,15,1,32,1073741824,-263961,0.1,SUCCESS,1
256,False,240000,snappy,1,1,2,16,8,15,128,2,1073741824,-271213,0.1,SUCCESS,1
262144,False,200000,lz4,4,16,1024,64,9,8,32,4,4096,-11630,0.1,SUCCESS,1
1,False,160000,lz4,1,2,1,32,0,15,16,1,1073741824,-259976,0.1,SUCCESS,1
16,False,160000,snappy,1,16,512,256,1,9,128,4,1073741824,-252913,0.1,SUCCESS,1
8,False,280000,zstd,2,16,1,64,1,8,2,16,1073741824,-219338,0.1,SUCCESS,1
1024,False,400000,snappy,1,20,256,-1,-1,7,4,4,536870912,-242839,0.1,SUCCESS,1
512,False,160000,zstd,2,20,36,128,-1,14,2,4,1073741824,-238658,0.1,SUCCESS,1
1024,False,400000,snappy,1,16,32,8,2,5,1,4,1073741824,-266080,0.1,SUCCESS,1
1024,False,200000,lz4,1,4,16,-1,4,14,1,8,268435456,-242761,0.1,SUCCESS,1
32,False,360000,snappy,2,64,64,2,5,11,1,1,1073741824,-256675,0.1,SUCCESS,1
512,False,120000,zstd,1,0,2,16,10,14,1,32,1073741824,-244174,0.1,SUCCESS,1
32,False,120000,snappy,1,20,64,128,2,10,8,2,1073741824,-258527,0.1,SUCCESS,1
16,False,0,snappy,1,8,64,64,9,5,128,2,1073741824,-257172,0.1,SUCCESS,1
512,False,40000,zstd,1,1,2,-1,10,15,4,32,1073741824,-247337,0.1,SUCCESS,1
256,False,280000,snappy,2,1,2,16,10,15,128,1,1073741824,-266828,0.1,SUCCESS,1
4096,False,400000,snappy,2,1,8,32,6,13,8,32,536870912,-228827,0.1,SUCCESS,1
512,False,240000,lz4,2,2,2,-1,10,15,1,4,268435456,-223548,0.1,SUCCESS,1
256,False,240000,zstd,2,256,64,2,7,10,1,2,1073741824,-239068,0.1,SUCCESS,1
32768,True,120000,lz4,2,20,16,256,9,8,16,1,1024,-43227,0.1,SUCCESS,1
2048,False,160000,zstd,1,1,2,-1,10,14,8,32,1073741824,-207479,0.1,SUCCESS,1
256,False,160000,zstd,2,16,1024,4,-1,6,4,4,1073741824,-237330,0.1,SUCCESS,1
8,False,400000,snappy,1,1024,64,8,2,6,1,4,1073741824,-260025,0.1,SUCCESS,1
4096,False,320000,snappy,1,4,1,32,5,15,4,1,268435456,-221282,0.1,SUCCESS,1
256,False,40000,snappy,1,16,128,128,6,15,128,2,1073741824,-264919,0.1,SUCCESS,1
64,False,240000,snappy,1,1,2,16,10,15,128,2,1073741824,-261384,0.1,SUCCESS,1
1,False,40000,snappy,1,256,256,8,2,9,128,2,536870912,-232778,0.1,SUCCESS,1
1,False,80000,snappy,1,64,128,16,3,13,128,8,1073741824,-258326,0.1,SUCCESS,1
2048,False,280000,snappy,2,8,4,1,10,10,1,16,1073741824,-250479,0.1,SUCCESS,1
1024,False,320000,zstd,8,1,64,256,1,8,2,1,1048576,-35108,0.1,SUCCESS,1
1024,False,400000,lz4,2,4,256,4,7,11,2,2,536870912,-239842,0.1,SUCCESS,1
1024,False,240000,snappy,2,1,2,-1,2,15,1,32,1073741824,-272656,0.1,SUCCESS,1
8,False,80000,snappy,1,2,4,-1,-1,7,8,32,536870912,-238579,0.1,SUCCESS,1
512,False,280000,snappy,1,1,2,64,9,15,128,2,1073741824,-266277,0.1,SUCCESS,1
16384,False,360000,snappy,64,128,64,8,2,10,4,1,512,-18307,0.1,SUCCESS,1
65536,False,0,lz4,1,2,512,1,10,15,32,1,268435456,-129528,0.1,SUCCESS,1
8192,False,80000,lz4,2,64,8,16,0,8,8,4,536870912,-210324,0.1,SUCCESS,1
256,False,280000,lz4,2,0,4,16,5,11,64,8,1073741824,-261748,0.1,SUCCESS,1
512,False,240000,snappy,1,0,1,16,8,15,128,8,1073741824,-263671,0.1,SUCCESS,1
256,False,240000,snappy,2,4,2,4,8,15,128,16,1073741824,-261727,0.1,SUCCESS,1
1024,False,160000,snappy,2,1,128,64,7,7,64,32,1073741824,-266703,0.1,SUCCESS,1
1,False,240000,lz4,2,2,1,1,10,8,1,4,268435456,-209272,0.1,SUCCESS,1
1024,False,160000,lz4,1,1,4,-1,10,13,4,8,268435456,-218334,0.1,SUCCESS,1
1,False,400000,snappy,2,1,64,1,8,11,128,32,1073741824,-257995,0.1,SUCCESS,1
1024,False,0,lz4,1,20,1024,128,-1,15,2,8,268435456,-236912,0.1,SUCCESS,1
1024,False,40000,snappy,1,256,1,2,5,11,64,4,1073741824,-262796,0.1,SUCCESS,1
256,False,240000,snappy,2,2,1,-1,2,15,1,2,1073741824,-266088,0.1,SUCCESS,1
2048,False,400000,snappy,4,256,2,256,5,11,16,16,67108864,-97668,0.1,SUCCESS,1
1024,False,400000,snappy,2,4,64,32,2,11,32,4,1073741824,-263584,0.1,SUCCESS,1
8192,False,400000,snappy,1,20,1,4,-1,5,4,1,268435456,-197372,0.1,SUCCESS,1
256,False,160000,zstd,1,32,1,128,4,15,32,2,1073741824,-240892,0.1,SUCCESS,1
